roi_number,Area,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RepresentativeWidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,numBlobs,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,Area_over_PerimeterSquared,Area_over_Perimeter,summedConvexPerimeter_over_Perimeter
96,219,977.1880493,41,8,270.9439798,83.88795959,0.9850666628,16.69848677,0.6676829268,41.40566296,7.128952587,-2.277553263,87.45584412,5.745093346,0.8082851672,675.4771729,41.19351156,8,1,219,977.1880493,270.9439798,83.88795959,41.40566296,7.128952587,87.45584412,675.4771729,0.02863297295,2.504120819,0.9592035893
98,541,3756.983154,41,48,1086.996713,128.9934265,0.5906845289,26.24542996,0.274898374,40.63812777,32.79101049,64.85897046,164.9655121,8.887719154,0.4977015969,1865.093384,48.37343134,36.13183366,2,647,4328.229418,1203.837801,169.6756021,57.06128287,41.53897465,207.5929291,2266.490895,0.01987975125,3.279473346,0.8173476948
99,155,461.6426697,51,16,436.0558246,110.1116492,0.9865945324,14.04820734,0.1899509804,55.27281814,9.020013974,-10.62389929,102.1837662,3.875411987,0.3554590748,580.7487183,51.788029,12.09218374,1,155,461.6426697,436.0558246,110.1116492,55.27281814,9.020013974,102.1837662,580.7487183,0.01484457907,1.516874997,1.077584565
100,325,2902.177113,31,14,349.0881687,73.17633747,0.9010279046,20.34214473,0.7488479263,31.23652491,13.54919024,-1.98590154,76.6629509,10.48387097,0.9309968916,1161.161424,32.01454268,14,1,325,2902.177113,349.0881687,73.17633747,31.23652491,13.54919024,76.6629509,1161.161424,0.05529836577,4.2393359,0.9545202293
101,3295,125810.4447,66,74,3700.605706,220.2114116,0.5842038934,64.77132313,0.6746519247,72.8344034,59.11290663,-79.99523055,248.0487732,43.18421053,0.8903947791,14494.25873,81.41214607,64.47359043,5,8187,216353.5496,9366.346643,793.6932864,298.0722713,174.3293663,890.7798334,33365.98898,0.05355268522,13.28367787,0.8910094915
102,1210,10239.33301,43,92,3033.170245,224.3404908,0.9508203425,39.25073056,0.3058645096,93.14510514,28.85103682,77.0248031,306.6112191,10.81336403,0.3989225471,4127.4375,92.19443147,41.89192116,1,1210,10239.33301,3033.170245,224.3404908,93.14510514,28.85103682,306.6112191,4127.4375,0.01287091098,3.946365706,0.7316773712
103,96,373.4568267,21,6,107.1474579,45.29491581,0.9605343218,11.05581278,0.7619047619,21.34713967,5.93795226,-1.772232241,45.48528137,4.571428571,0.895961527,331.7866169,21.37740683,6,1,96,373.4568267,107.1474579,45.29491581,21.34713967,5.93795226,45.48528137,331.7866169,0.04640122667,2.110572851,0.9958147876
104,303,2264.820312,22,28,388.9654218,75.93084355,0.8656571065,19.64157789,0.4918831169,29.68595412,14.86189793,64.54211093,85.77564928,9.560082436,0.7789895529,1013.700867,31.76460604,18.9420768,1,303,2264.820312,388.9654218,75.93084355,29.68595412,14.86189793,85.77564928,1013.700867,0.04118267952,3.532471075,0.8852261007
105,1774,51446.4595,52,51,1931.515921,156.0318418,0.5465828494,47.52606603,0.6689291101,52.70900601,44.1387869,-50.65171082,170.509668,32.83333333,0.9184495871,7673.659292,54.48808739,45.63784825,1,1774,51446.4595,1931.515921,156.0318418,52.70900601,44.1387869,170.509668,7673.659292,0.06101766693,10.40410213,0.9150908782
106,138,969.9667318,13,17,162.5264175,45.05283502,0.7627305925,13.25545387,0.6244343891,17.2563251,11.15994766,74.52325801,47.69848481,7.611111111,0.8490927328,581.3306688,17.71963561,13,1,138,969.9667318,162.5264175,45.05283502,17.2563251,11.15994766,47.69848481,581.3306688,0.06065546262,2.893173663,0.944533882
107,301,2752.296964,31,14,319.4724945,69.94498903,0.878849291,19.57664688,0.6935483871,28.67792944,13.68222552,-3.563203969,71.49137803,9.774193548,0.9421781379,1107.071556,31.25640807,14,1,301,2752.296964,319.4724945,69.94498903,28.67792944,13.68222552,71.49137803,1107.071556,0.05889238721,4.210297917,0.9783695735
108,217,628.2442017,64,6,316.5670434,129.1340868,0.9980586143,16.62206309,0.5651041667,72.39763084,4.509043062,0.9425637067,130.8345238,3.770895481,0.6854788093,672.3620605,64.03081192,5.335894726,1,217,628.2442017,316.5670434,129.1340868,72.39763084,4.509043062,130.8345238,672.3620605,0.01267695702,1.658583635,0.987003148
109,757,6070.635254,68,31,1441.626907,158.2538148,0.9270294487,31.04581027,0.3591081594,63.44299768,23.79039675,4.204135543,192.6223664,10.25118256,0.5251011868,2554.183594,68.46809306,27.73908162,1,757,6070.635254,1441.626907,158.2538148,63.44299768,23.79039675,192.6223664,2554.183594,0.02040245609,3.929969371,0.8215754887
110,889,8147.499512,67,25,1274.154801,153.3096014,0.9478809924,33.64386951,0.5307462687,68.1840466,21.72511335,-1.466623088,180.7878426,11.70534325,0.6977174198,2877.923584,67.00724798,25,1,889,8147.499512,1274.154801,153.3096014,68.1840466,21.72511335,180.7878426,2877.923584,0.02719965006,4.917366053,0.8480083573
111,132,310.5738831,52,4,167.5689583,103.1379166,0.9982956383,12.96408963,0.6346153846,55.09376665,3.215238679,-0.6388803887,95.52081528,3.090909004,0.7877353978,359.9546509,52.00953255,4,1,132,310.5738831,167.5689583,103.1379166,55.09376665,3.215238679,95.52081528,359.9546509,0.0144669803,1.381897753,1.079742842
112,432,4954.815213,33,20,490.9831393,81.96627854,0.8393357093,23.45292057,0.6545454545,32.63292498,17.73969646,18.20674983,90.08326112,13.18181818,0.8798672815,1893.28285,33.73425266,19.75323637,1,432,4954.815213,490.9831393,81.96627854,32.63292498,17.73969646,90.08326112,1893.28285,0.05323479025,4.795563511,0.9098946633
116,96,484.067068,17,10,111.8758576,38.75171515,0.8634348985,11.05581278,0.5647058824,16.20903189,8.176812799,-18.6264711,41.45584412,5.529411765,0.858093981,369.6479115,17.71963561,9.625462839,1,96,484.067068,111.8758576,38.75171515,16.20903189,8.176812799,41.45584412,369.6479115,0.05585984261,2.315716928,0.9347708621
117,85,375.1462402,13,12,102.8500257,37.70005141,0.8191448758,10.4031419,0.5448717949,14.57085821,8.357650096,58.83716824,37.17766953,5.683759689,0.8264460744,258.56427,16.97056275,9.516005292,1,85,375.1462402,102.8500257,37.70005141,14.57085821,8.357650096,37.17766953,258.56427,0.0614970949,2.286318671,1.014050958
118,3148,52784.6875,100,84,5314.483641,284.967282,0.8736977382,63.31001569,0.3747619048,109.1005479,53.07405399,-30.96617445,379.1442277,21.37065697,0.59234353,10222.08398,106.8478555,67.47486363,1,3148,52784.6875,5314.483641,284.967282,109.1005479,53.07405399,379.1442277,10222.08398,0.02189907782,8.302908947,0.7516065423
119,7813,480130.7833,111,113,9240.483759,348.9675173,0.4130311813,99.73876159,0.6228972335,107.8740021,98.24267505,-66.52614228,430.7361108,69.72321429,0.8455185036,36603.3322,118.8105991,100.7825477,1,7813,480130.7833,9240.483759,348.9675173,107.8740021,98.24267505,430.7361108,36603.3322,0.04211097139,18.13871604,0.8101654554
120,419,3381.698242,38,19,515.5587716,90.11754329,0.8815460999,23.0973455,0.58033241,36.93796113,17.4383357,-0.2032460065,98.42640687,10.31659889,0.8127104475,1341.672485,38.20994588,18.67433024,1,419,3381.698242,515.5587716,90.11754329,36.93796113,17.4383357,98.42640687,1341.672485,0.04325046297,4.256987665,0.9155829839
121,405,2287.407715,55,14,590.8579705,116.715941,0.9804966683,22.7081927,0.525974026,58.51306237,11.49990597,1.634351572,135.4386002,7.244838715,0.6854439141,1343.972412,55.44312374,13.7820746,1,405,2287.407715,590.8579705,116.715941,58.51306237,11.49990597,135.4386002,1343.972412,0.02207852775,2.990284893,0.8617627535
122,860,10488.33797,62,24,1026.462241,137.9244826,0.9415728038,33.0905728,0.5779569892,60.12184117,20.24960868,-5.184805206,150.3675324,14.04918033,0.8378291625,3163.613364,62.19985,22.10278753,1,860,10488.33797,1026.462241,137.9244826,60.12184117,20.24960868,150.3675324,3163.613364,0.038035603,5.719319766,0.9172490925
123,698,6673.791992,43,33,1039.956705,122.9134109,0.798970878,29.81142738,0.4918957012,44.23148601,26.59947621,22.33079975,144.5746391,12.20892143,0.671181787,2294.921387,46.00997286,32.15500395,1,698,6673.791992,1039.956705,122.9134109,44.23148601,26.59947621,144.5746391,2294.921387,0.03339421113,4.827956024,0.8501726968
124,140,748.0134277,21,13,177.5673537,51.13470741,0.7901338276,13.35116236,0.5128205128,18.55150091,11.37085241,-13.76893468,54.87005769,6.858839989,0.7884332175,463.0064392,22.1353058,11.76802878,1,140,748.0134277,177.5673537,51.13470741,18.55150091,11.37085241,54.87005769,463.0064392,0.04650045497,2.551482647,0.9319237042
125,454,7029.706261,29,27,545.5700518,84.14010353,0.4653867776,24.04268607,0.5798212005,27.12545461,24.00894118,15.55907599,93.39696962,16.96296296,0.8321571144,2095.208151,30.67572024,25.65139536,2,526,7301.463433,645.5646095,120.129219,41.23713839,32.89896508,133.6812409,2333.069998,0.05204635053,4.86097142,0.8986243564
126,214,1347.771851,24,16,261.5978881,60.19577618,0.8657561328,16.50676415,0.5572916667,24.33725647,12.17997186,-17.53889747,67.18376618,8.068219185,0.8180494176,712.2167969,25.99942777,13.10551266,1,214,1347.771851,261.5978881,60.19577618,24.33725647,12.17997186,67.18376618,712.2167969,0.0474116513,3.185293296,0.8959869265
127,2410,73327.65233,70,55,2922.612845,204.2256895,0.7124306027,55.39410892,0.625974026,67.64504766,47.46940968,-18.95473012,242.6345597,33.47222222,0.8246046014,10929.83999,76.38058265,49.68809615,1,2410,73327.65233,2922.612845,204.2256895,67.64504766,47.46940968,242.6345597,10929.83999,0.04093659564,9.932632858,0.8417007443
128,144,980.9623061,19,11,156.9468269,44.89365376,0.8241059569,13.54055001,0.6889952153,18.21605926,10.31822579,4.551630235,47.21320344,7.578947368,0.917508196,544.6310181,19.10497294,11,1,144,980.9623061,156.9468269,44.89365376,18.21605926,10.31822579,47.21320344,544.6310181,0.06460045176,3.049994271,0.9508707415
129,985,10574.88574,51,52,1711.647036,157.2940725,0.9046639898,35.41385254,0.3714177979,66.96839309,28.53694972,-48.86520076,201.7584053,13.70117474,0.575469112,3246.684082,62.42550597,36.75070311,1,985,10574.88574,1711.647036,157.2940725,66.96839309,28.53694972,201.7584053,3246.684082,0.02419763699,4.882076652,0.7796159583
130,667,7298.157715,39,30,873.1071401,107.2142803,0.7839920646,29.14190756,0.5700854701,40.19442103,24.95152473,17.77802037,124.4680374,13.9627409,0.7639383179,2168.166992,39.62303961,27.17349662,1,667,7298.157715,873.1071401,107.2142803,40.19442103,24.95152473,124.4680374,2168.166992,0.04305366729,5.358805471,0.8613800176
131,1423,17929.46289,77,35,1973.570751,178.1415014,0.9360128562,42.56547747,0.5280148423,78.33912895,27.57269515,4.430219296,221.0071427,16.07013893,0.7210281159,4636.484375,77.41441365,34.56909192,1,1423,17929.46289,1973.570751,178.1415014,78.33912895,27.57269515,221.0071427,4636.484375,0.02913347438,6.438705929,0.8060440907
132,694,7680.938965,41,28,843.3010068,107.6020136,0.8115391468,29.72588508,0.6045296167,41.01573082,23.9654116,11.77990061,122.3675324,14.12269592,0.8229564466,2256.976807,41.43602942,27.29555403,1,694,7680.938965,843.3010068,107.6020136,41.01573082,23.9654116,122.3675324,2256.976807,0.04634758034,5.671439038,0.8793346695
134,285,2095.704099,33,12,321.4761142,73.95222847,0.9438523674,19.0492328,0.7196969697,33.49050422,11.06417534,-2.973107395,79.49137803,8.636363636,0.8865355384,1019.062302,33.05944656,12,1,285,2095.704099,321.4761142,73.95222847,33.49050422,11.06417534,79.49137803,1019.062302,0.04510293548,3.585294494,0.9303176055
135,116,516.9591675,24,10,153.6990592,52.3981184,0.9131222629,12.15301556,0.4833333333,21.52033113,8.773533977,9.582722109,54.28427125,5.738143921,0.7547216008,374.5141602,24.99974219,10,1,116,516.9591675,153.6990592,52.3981184,21.52033113,8.773533977,54.28427125,374.5141602,0.03936497368,2.136898909,0.9652541554
136,90,599.2587987,14,12,111.1024444,37.20488871,0.3145026151,10.7047447,0.5357142857,11.43730752,10.85693973,-7.781941643,36.97056275,6.357142857,0.8100631856,387.722055,15.23145472,11.26916743,1,90,599.2587987,111.1024444,37.20488871,11.43730752,10.85693973,36.97056275,387.722055,0.06584614999,2.43436922,1.006338177
137,310,2743.003086,30,15,331.8427781,70.68555614,0.8965897877,19.86716535,0.6888888889,30.14621827,13.35061457,9.071864744,74.90559159,10.33333333,0.9341773288,1124.839692,30.80575932,14.15198077,1,310,2743.003086,331.8427781,70.68555614,30.14621827,13.35061457,74.90559159,1124.839692,0.05525011892,4.138542843,0.9436619435
138,55,110.208313,25,7,92.79293657,50.58587314,0.9927482858,8.368283872,0.3142857143,26.66153716,3.205027399,10.89915024,46.3492424,2.654545307,0.5927175282,185.9069214,25.17926182,4.797284477,1,55,110.208313,92.79293657,50.58587314,26.66153716,3.205027399,46.3492424,185.9069214,0.02560220731,1.186642913,1.091406688
139,326,3773.576376,25,19,349.2473744,66.49474879,0.7098256748,20.3734163,0.6863157895,24.60931682,17.33424642,14.83323924,69.9411255,13.66666667,0.9334357934,1351.76367,25.49472456,17.47135452,1,326,3773.576376,349.2473744,66.49474879,24.60931682,17.33424642,69.9411255,1351.76367,0.06664266664,4.661063111,0.9507246032
140,87,493.8845451,12,11,95.53843699,33.07687397,0.685595089,10.52482021,0.6590909091,12.48933733,9.092026333,33.58568583,34.55634919,7,0.9106282533,352.3695225,13.45362371,10.12859915,1,87,493.8845451,95.53843699,33.07687397,12.48933733,9.092026333,34.55634919,352.3695225,0.07285570163,2.517627066,0.957186588
142,9619,363238.4375,173,116,14629.24325,465.486499,0.7133128841,110.6674802,0.4793203109,148.4323659,104.028189,-5.105602539,681.4711755,48.09081268,0.6575186314,31001.37305,174.4227307,111.5239994,2,9675,363454.1602,14695.63481,496.2696273,161.5938177,110.1885634,713.0985925,31215.89967,0.02071261548,14.11505042,0.6959341002
143,8015,437726.0893,132,98,10008.34018,374.6803669,0.7130612632,101.019874,0.6195887446,125.996059,88.33605483,-3.269498238,498.2396821,61.19083969,0.8008320913,38233.71272,137.7412135,93.66378262,1,8015,437726.0893,10008.34018,374.6803669,125.996059,88.33605483,498.2396821,38233.71272,0.03228694093,16.08663518,0.7520082811
144,384,2867.062744,34,26,521.8550365,87.71007299,0.5448717408,22.11162557,0.4343891403,27.95623568,23.441846,20.20492646,101.3969696,9.549496651,0.7358365315,1276.446289,34.05807609,24.87383481,1,384,2867.062744,521.8550365,87.71007299,27.95623568,23.441846,101.3969696,1276.446289,0.03734919733,3.787095427,0.8650167093
146,17982,752260.3125,199,213,29822.23647,640.4729316,0.3628456788,151.3122384,0.4242338453,190.2281664,177.263973,67.76117095,1048.6215,53.27384186,0.6029728864,57630.08984,214.9631186,188.8394026,3,18871,759834.175,31263.46119,829.9223846,276.4106284,207.8104767,1259.800215,60562.16577,0.01635311451,17.14822746,0.6587730137
147,308,2184.238281,31,16,382.6830238,76.36604759,0.9079974716,19.80297401,0.6209677419,32.21969673,13.49926824,2.14470332,84.21930009,9.074337006,0.8048436457,975.206604,31.57529666,16,1,308,2184.238281,382.6830238,76.36604759,32.21969673,13.49926824,84.21930009,975.206604,0.04342376351,3.65711897,0.9067523419
148,177,1241.321797,18,17,194.3950619,50.79012377,0.8436771564,15.01210843,0.5784313725,20.72082946,11.12399531,38.2915379,54.56244584,8.894736842,0.910516956,672.3854928,22.02196682,12.02081528,1,177,1241.321797,194.3950619,50.79012377,20.72082946,11.12399531,54.56244584,672.3854928,0.05945461983,3.243989474,0.9308622989
149,92,608.1599779,13,10,101.953351,35.90670196,0.5046288335,10.82303276,0.7076923077,12.07674065,10.42628981,-1.781914278,36.69238816,7.076923077,0.9023734788,380.3288412,13.89230485,10,1,92,608.1599779,101.953351,35.90670196,12.07674065,10.42628981,36.69238816,380.3288412,0.06833384672,2.507332028,0.9785872156
150,451,5527.108675,30,19,472.641631,79.2832619,0.8044757392,23.96311822,0.7912280702,31.31477031,18.60051979,13.13522269,82.28427125,14.41935484,0.9542113315,1737.727791,32.2022234,19,1,451,5527.108675,472.641631,79.2832619,31.31477031,18.60051979,82.28427125,1737.727791,0.06661052975,5.480998898,0.9635287607
151,792,9456.199219,42,36,955.2677673,114.5355345,0.8504793666,31.75540457,0.5238095238,46.00615462,24.19962423,33.0421484,128.509668,15.23099136,0.8290869085,2587.417725,44.77662334,28.01845309,1,792,9456.199219,955.2677673,114.5355345,46.00615462,24.19962423,128.509668,2587.417725,0.04795717347,6.16296044,0.8912600611
152,97,341.7064514,24,11,154.7636434,53.52728682,0.940204749,11.11324596,0.3674242424,23.00587397,7.836025933,6.284898679,53.21320344,4.560264587,0.6267621895,338.7430725,24.35147247,9.09085219,1,97,341.7064514,154.7636434,53.52728682,23.00587397,7.836025933,53.21320344,338.7430725,0.03425570625,1.822855865,1.005902358
153,1996,24836.24023,113,42,3110.80389,252.6077808,0.9643913259,50.41216253,0.4205646861,111.4978375,29.48888484,4.805798287,319.5756852,15.87085724,0.6416347897,6520.831055,113.7420166,37.3080787,2,2051,25031.09062,3182.723846,283.4476916,123.4353946,36.66064361,350.9959954,6713.775879,0.01954398315,6.245781806,0.8075524945
155,1342,13240.60645,91,41,2360.454349,205.9086974,0.9507993459,41.33627304,0.3596890914,95.8396394,29.6918262,-7.903863282,254.628463,12.59635544,0.5685346131,4360.03125,91.19686742,36.89722927,1,1342,13240.60645,2360.454349,205.9086974,95.8396394,29.6918262,254.628463,4360.03125,0.02069848785,5.270424147,0.8086633167
156,155,604.2096558,27,17,322.673421,68.34684196,0.8673445224,14.04820734,0.3376906318,31.11776834,15.48756932,17.18843419,83.22539674,5.033349037,0.4803618455,553.2684326,28.15920205,16.14395524,1,155,604.2096558,322.673421,68.34684196,31.11776834,15.48756932,83.22539674,553.2684326,0.022377932,1.862412269,0.8212257873
157,5199,254477.6443,100,103,7471.334184,314.6683679,0.4942515349,81.36075462,0.5047572816,94.52042822,82.16839851,48.75146258,448.3279938,54.11458333,0.6958596513,32822.55482,104.7345139,96.75596467,2,5315,255382.1612,7596.689297,353.3785941,107.1931079,94.41089627,488.3696244,33333.73367,0.02586593029,11.59642064,0.723588398
158,199,1249.604858,17,21,258.7096953,59.41939053,0.8195888728,15.917747,0.5574229692,22.40775401,12.83856915,-68.29176153,65.56244584,8.044678688,0.7692019419,652.6678467,25.23848967,14.78288069,1,199,1249.604858,258.7096953,59.41939053,22.40775401,12.83856915,65.56244584,652.6678467,0.04629592682,3.035274195,0.9063022249
159,110,399.1849976,26,8,143.4730599,53.94611977,0.970774045,11.83454055,0.5288461538,25.44225464,6.106022045,1.247487697,57.00609665,4.694051743,0.7666944588,355.3268738,26.17180797,8,1,110,399.1849976,143.4730599,53.94611977,25.44225464,6.106022045,57.00609665,355.3268738,0.03384932989,1.929618172,0.9463219364
160,473,4132.905273,33,32,687.7282125,103.4564249,0.5654826659,24.5406256,0.4479166667,31.37017544,25.87287154,54.43871959,113.0893578,11.16296959,0.6877716974,1563.71521,36.67414188,30.08229939,1,473,4132.905273,687.7282125,103.4564249,31.37017544,25.87287154,113.0893578,1563.71521,0.03698432231,4.182533258,0.9148201648
161,1307,18281.94727,79,35,1827.814015,180.6280298,0.9138137142,40.79367702,0.4726943942,71.63307342,29.09259753,2.838037069,207.1076477,17.83488846,0.7150618112,4305.850098,79.76208154,33.48523906,1,1307,18281.94727,1827.814015,180.6280298,71.63307342,29.09259753,207.1076477,4305.850098,0.03047076202,6.310727847,0.8721456294
